,leakage,TDD_A,TDD_B,TDD_C,PF,Status
26,0.0215596904,1.4173607652380953,1.219527185047619,0.9880916502857144,0.7815144796166137,1
27,0.0210102449285714,1.833286348047619,1.5620558798095237,1.3596700457619046,0.7684525095709114,1
28,0.0195195293526315,1.174533367368421,0.8757546886842105,0.642164591,0.7829702010896028,1
29,0.0241624340411764,1.0903012383181818,0.807092788590909,0.6072286720454545,0.7606503665043842,1
30,0.0206503757642857,1.09533518465,0.79678919905,0.59706718915,0.8128064605210931,1
31,0.0250824421733333,1.0875514092,0.76870824995,0.64885791545,0.7783855540748741,1
32,0.02266012551875,1.16517564595,0.851181111,0.7125194908,0.8055928883954956,1
33,0.0215442309875,1.2019747714285711,0.9244617563333334,0.6723274193809524,0.7723527951341932,1
34,0.02277649996875,1.83357336505,1.45867910715,1.38136147805,0.8398664812017593,1
35,0.0257691878,1.1249382662380951,0.8095623766190476,0.7158664633809524,0.8336475656087278,1
36,0.0219739342733333,1.606211764,1.2998508633,1.2697525407,0.7834200707530953,1
37,0.0205897970624999,1.4594905359523809,1.2205374582857142,1.015315945571429,0.7649829820796379,1
38,0.0232969398333333,1.23333104625,0.9584895045,0.8255011352,0.7839166725048108,1
39,0.01973627375,1.0791686749473683,0.7887172732105263,0.6969506819473684,0.810468404874078,1
40,0.0231502458294117,1.07499421885,0.7995321604,0.6006246417,0.7419004612817581,1
41,0.0214062003625,1.13434795475,0.8329693064500001,0.63814635875,0.8067131311300817,1
42,0.0309141293705882,2.440075836523809,2.166175201,2.124115033047619,0.7748839350931823,1
43,0.0190872009823529,1.108962589952381,0.8306891662857142,0.5745931252380952,0.7746051658874175,1
44,0.021577811,1.0907115312857143,0.7743312064761904,0.6790421010000001,0.7738297537057822,1
45,0.01931820809375,1.1329976320526314,0.8156687647894737,0.6870915858421052,0.7752834389216231,1
46,0.0237534068058823,1.4986599076,1.2248737813,1.013302806,0.7460481423776957,1
47,0.0185539043666666,1.1052204822857143,0.7768669993809523,0.6727097474761905,0.792731742724802,1
48,0.02389545365625,1.1127033663157897,0.7951268051052631,0.6993039313684211,0.7760228425017193,1
49,0.02199671289375,1.1117743095238095,0.8134555306190476,0.6318128533809524,0.7374036175544171,1
50,0.0307973140117647,1.09265893315,0.8852722078999999,0.75276823805,0.7906210207319886,1
51,0.0197360377529411,1.08836526885,0.75855124885,0.7584556638500001,0.7897426626990182,1
52,0.0219276647777777,1.2342773553500002,0.8906410517,0.8950674771500001,0.8370682912139418,1
53,0.0279586783882352,1.204497456904762,0.9231328085238096,0.6973591873333334,0.7308278449472285,1
54,0.0201272835111111,1.04784570275,0.71730120485,0.67631847545,0.7496951515917833,1
55,0.01912398362,1.3932649344,1.0491907728499998,1.0167315246,0.7467835769965896,1
56,0.02051792188125,1.046873220190476,0.7595125962380953,0.5995709015238095,0.7118047464047419,1
57,0.0221009965933333,1.0592541652380951,0.8366066103333333,0.590408970952381,0.7560920996115444,1
58,0.01977644414,1.1181903176666668,0.9282090975714284,0.5936904551428571,0.7731266776718189,1
59,0.02045851270625,0.9885210517,0.7834706605,0.4597093672,0.724696386303591,1
60,0.0188725496470588,1.48121479745,1.2568604858,1.00003224775,0.8638844446496083,1
61,0.0223396127125,1.062015414142857,0.7891064568095238,0.64463289,0.7709672789871105,1
62,0.0191374762666666,1.0227961785,0.7526051611,0.5304285821052632,0.7437784733415456,1
63,0.0230399769375,1.06207362995,0.7937965408000001,0.596456024,0.7431067292852421,1
64,0.0235999893764705,1.047239263904762,0.8013243250000001,0.6154202365238095,0.7709426773949859,1
65,0.0214913247333333,1.0127531568571428,0.7494211225714286,0.5866740161904762,0.7437060821215892,1
66,0.0228718164235294,1.033085584904762,0.7670262285238094,0.550200766,0.7081968128694445,1
67,0.0219213792888888,1.06049847435,0.77978936735,0.6037192017499999,0.7307479333330164,1
68,0.019150023,1.036934083190476,0.7610170273333333,0.6118729624285715,0.7282458711628085,1
69,0.0218797261,1.0175138465454543,0.7650398394545455,0.4967578283636363,0.7133010333833302,1
70,0.0191489988875,1.083761240809524,0.8167012815238095,0.6299016135238096,0.7655027034974035,1
71,0.0212863891526315,1.055786467,0.7815080702,0.63633930985,0.7699820656337819,1
72,0.02714087714,0.957077601,0.70967990015,0.4993205651,0.7919329296147025,1
73,0.0294507524,1.0257565677,0.7680496931,0.59392440605,0.7614697974367207,1
74,0.024254482055,1.048289372904762,0.7608166905238095,0.6688150110476191,0.7661038572756774,1
75,0.0211705146882352,1.0045795002105262,0.7384783187368421,0.5604227796315789,0.7407244638580628,1
76,0.0261631802999999,0.9774691806190476,0.7347824913333333,0.5565607518571428,0.7289565859201789,1
77,0.0304356395941176,1.15154183535,0.9876654952,0.94398318815,0.7671969335260208,1
78,0.0207361358875,1.2813825154285714,1.0542767954285714,0.9573906532857144,0.8386304888653364,1
79,0.0224007247588235,1.056784712047619,0.7879379575238096,0.5739092203809524,0.7089942822272518,1
80,0.0199960886133333,1.1345646952857142,0.868353239,0.6564973108095238,0.7361423383941229,1
81,0.0285831201666666,1.1025363801428572,0.8672234500476191,0.6223948897619047,0.8123832566421612,1
82,0.0219800725411764,1.0423338564736842,0.8247145541052632,0.5463732354736842,0.7305050096505286,1
83,0.030279856517647,1.2721919107619049,1.0732706587619048,0.9396515132380951,0.747114223096264,1
84,0.0205880535133333,1.3662348073809525,1.0898047374761906,0.9985509810476192,0.8243509093376595,1
85,0.0216511646933333,1.0336144058,0.7758410455,0.6308252899,0.8292992656266216,1
86,0.0255309626058823,0.97585273995,0.72159411605,0.5736765384,0.735623795700006,1
87,0.0212979560789473,1.0215125876190476,0.7784884231428573,0.6023070258095238,0.8676709374777665,1
88,0.0232958624882352,0.9824679838095236,0.7348688912380952,0.59997006955,0.8175196122748195,1
89,0.0263186925352941,1.68971445305,1.45805819635,1.28334073395,0.7929829672343082,1
90,0.0214579230611111,1.8722521479,1.6655585353,1.54928499175,0.8821022928202982,1
91,0.0224702894875,1.2049334491,0.94696448155,0.7571457203999999,0.8435287731687616,1
92,0.0282377713222222,1.05432695995,0.7879915893,0.4933132752499999,0.7843419558277895,1
93,0.0213698909058823,1.481813414952381,1.2157762504761904,0.9695652125238096,0.8217962607996822,1
94,0.0189622724933333,1.9818611768,1.78741646135,1.47389486595,0.8252964243752646,1
95,0.0237287350785714,0.9632739484,0.7260180296,0.45400696685,0.7341001277372471,1
96,0.0211854553222222,1.017481895105263,0.7695453794210526,0.6237992236315789,0.8557681701121889,1
97,0.0244852442470588,1.624486094,1.292832439952381,1.1268216375714286,0.8862040069609912,1
98,0.020485521017647,1.4446492329473684,1.1858194624736842,0.9041375971052632,0.7830150871535743,1
99,0.0227955626444444,1.3767977125,1.1469495222,0.9036475748,0.9046581199745622,1
100,0.02388468248,1.0648643128947368,0.8020358242105263,0.5877046914736842,0.8900628880470752,1
101,0.0211620101368421,0.9662751472272728,0.7222719531363636,0.4581792381818182,0.7731397734329675,1
102,0.0211353216470588,1.56811090095,1.29146482615,1.0664097365,0.8666257043082696,1
103,0.0310060654222222,1.92740449855,1.6494079472999998,1.5771820439500002,0.815240399659839,1
104,0.0231720915764705,0.94618871225,0.7153790622,0.4482546435,0.7226170375566265,1
105,0.02379236215,1.060324805842105,0.8144299701052632,0.5617705145263158,0.8395136135902443,1
106,0.04375946598,1.400505367095238,1.3009156912380953,1.1871953502380952,0.8168967945757226,1
107,0.0201103682823529,1.5372290873333332,1.230299177952381,0.9899036572380951,0.7992731602582629,1
108,0.0374006872055555,2.394787469333333,2.112006894333333,2.0232884886666667,0.903522861505392,1
109,0.0391281363470588,1.2319262119,0.97759473875,0.73268425325,0.8169006966018155,1
110,0.020843196775,1.4015847827,1.11422032095,0.7888159009,0.8358015417360999,1
111,0.0193441454333333,1.5355620837619048,1.2974668631904762,1.1300209051428571,0.8965200653994932,1
112,0.0225665344533333,1.46162547155,1.1613828184,0.9375792892,0.870818183278528,1
113,0.0212477190538461,0.9486649417,0.70080519315,0.4587420479,0.8145237020347759,1
114,0.0294804191,1.8498340387368424,1.7204589242631578,1.4749385906842103,0.8029727275527768,1
115,0.0217374654277777,1.36406458635,1.08679242905,1.02150733155,0.8635509333635711,1
116,0.0204232027722222,0.94614234905,0.70359906245,0.4636284768,0.7971261119009331,1
117,0.0224271761222222,0.9802994296190476,0.7383835513809525,0.5657594261428571,0.8716886988964665,1
118,0.033981527925,1.435960994,1.2831875446190475,0.9835103565714286,0.8507929226282908,1
119,0.0231545248666666,2.0974808095,1.8237129003,1.6057470813,0.8069537956292666,1
120,0.0245101090666666,1.0425234288,0.7708094388,0.6155124783,0.8641742538257425,1
121,0.02393068822,1.8250444721,1.444440794,1.40548438265,0.8454844951227665,1
122,0.0283796333,1.804611398388889,1.5640423497222224,1.342466328111111,0.7745782999748018,1
123,0.0195151006470588,1.61397630005,1.29844464075,1.20416461335,0.856490483695238,1
124,0.0223209676526315,1.05071558635,0.7992039816000001,0.62675568325,0.8778053114105284,1
125,0.0222031872733333,1.159592458047619,0.8895416746190477,0.7121501650952381,0.7848225182752705,1
126,0.02248397969375,1.85297255235,1.5187281761,1.46762977235,0.8694213444449755,1
127,0.0357913167529411,1.503806855,1.204197789368421,1.0543302405789474,0.8445550263170256,1
128,0.0229908487357142,0.97757524555,0.72753308115,0.4504600435,0.7607614350893872,1
129,0.0355881400866666,2.0695006661578947,1.895948522105264,1.6224438071052631,0.8450625002516993,1
130,0.0240252010722222,1.0763793019523809,0.8010958377142858,0.669156662095238,0.8701964259432875,1
131,0.01875879685,0.9574540286363636,0.6823923831818182,0.5238688398181819,0.7772843497810219,1
132,0.0224688303555555,0.9945763885789476,0.7218637717894737,0.5982703486842106,0.8226182029538451,1
133,0.0230322469722222,1.5147940182857142,1.213478287190476,1.1509679342380952,0.8400139213169155,1
134,0.022648386845,0.9705634087272728,0.6916253919090909,0.5379488723333333,0.7472214196379986,1
135,0.02089385315625,0.9984763096190477,0.6831355038095238,0.6652010788181818,0.7481293776979607,1
136,0.02284669354,1.0004339102857145,0.705818653,0.6336972684285714,0.7222784058217101,1
137,0.0237082745842105,0.9401832421428572,0.6549805798571429,0.5481135334285714,0.7004658851012378,1
138,0.0212036720764705,0.9480928297619048,0.6634397719047619,0.5529143569523809,0.704917421843799,1
139,0.0217724959375,0.9957094845714286,0.6939072863333333,0.6700465366666667,0.7552380572605263,1
140,0.02083298738125,0.97049545905,0.68816486,0.6682840497,0.7653155243122661,1
141,0.0249808918055555,0.9387893079473684,0.6579994747894737,0.5785414984210526,0.7323389138226768,1
142,0.0208052444388888,0.9945679662727273,0.7242663611363637,0.6507502956818182,0.7431707310841841,1
143,0.0222611921466666,0.95376319905,0.6790355235,0.67602807285,0.7663405059501267,1
144,0.0228034521833333,0.8998131265909091,0.6388169120454545,0.5880267091818182,0.7532505307777946,1
145,0.0223493081,0.9190790177,0.65641667235,0.55635211615,0.7242738591845015,1
146,0.0218623551555555,0.9435847172380952,0.7103829042857143,0.6560930721904762,0.7652306491868218,1
147,0.0200675207705882,0.9457067448571428,0.6961013220476191,0.669612631952381,0.7667858719055539,1
148,0.0230363121875,0.8831254271363637,0.6241597588181818,0.5319764992272727,0.7281518969820956,1
149,0.0204389731722222,0.9655137999523812,0.6638235903333334,0.6531197428571429,0.7254958446971985,1
150,0.0219951647611111,0.96370269105,0.66693968775,0.6591795029,0.7247514358057529,1
151,0.0212839822,0.9005503434736842,0.6058533223157895,0.5860173466842106,0.7049397334729022,1
152,0.0224815618444444,0.9513439001904762,0.6492454011904761,0.6297625275714286,0.7074386030508232,1
153,0.0223504244052631,0.9601644626363636,0.6938543482727272,0.6543481946363636,0.7640075291396488,1
154,0.0195485956315789,0.9592797186666666,0.6895885240476191,0.6238499738571429,0.7443599894934038,1
155,0.02469116015,0.91792691065,0.6569810451,0.54758491075,0.7242558161522654,1
156,0.0217860577263157,0.965337034904762,0.686967194047619,0.6821910483809523,0.766579921973259,1
157,0.0219738547058823,0.9573641041818182,0.6896795115909091,0.6629485298181819,0.766525110463995,1
158,0.0201575084526315,0.908168503095238,0.6595619433333333,0.5158019207619048,0.723017171747984,1
159,0.0256188867999999,0.9407114356,0.68447742755,0.64966867565,0.7687440677044383,1
160,0.0227220164764705,0.9454583495263158,0.6675670617368421,0.6639473750526316,0.768212743008841,1
161,0.0215757735285714,0.8739879210454545,0.6060907027727273,0.560923403,0.7250632044725656,1
162,0.02231739891875,0.8915473137619048,0.6518707530952381,0.6096066548571428,0.745359378400257,1
163,0.0219659499999999,0.918178251904762,0.6530832066190476,0.6200232846666667,0.7332522346228575,1
164,0.0215487825777777,0.8491253340952382,0.5954932187619048,0.5492273384285714,0.7032766008218685,1
165,0.0310138191352941,0.90758223215,0.6556551933,0.5070055559,0.7738023473178939,1
166,0.0320866561411764,1.6255307706500002,1.30735652185,1.2177516787,0.8680621324023813,1
167,0.0209969674333333,0.9457353084,0.7636814802,0.5192061558,0.82307848998625,1
168,0.0315157651,1.14842616285,0.96707264505,0.70718802815,0.782158293256867,1
169,0.0196814964411764,0.96347012205,0.7239357919,0.57852307855,0.7763658508847704,1
170,0.02326480345625,0.9819602670909092,0.7706310749545455,0.5531632100909091,0.8637969677724235,1
171,0.0221814462444444,1.8478436044761903,1.511659562666667,1.4597387598095235,0.8170021331851022,1
172,0.0206994786875,0.972437166,0.7225265361428571,0.6663573429047619,0.8308721195251997,1
173,0.0220834768411764,1.8905536468,1.6125771701000002,1.5001528366,0.8901654415355473,1
174,0.03097013753125,1.301774266,0.9067706495,0.8269968777999999,0.8059905945961972,1
175,0.0223213259277777,0.98288822775,0.78053537605,0.566712369,0.8226859788563958,1
176,0.0220542630058823,0.9027267015238096,0.7184421333809523,0.5202185823333333,0.7545334030203158,1
177,0.037894790317647,1.9962336985,1.8277015669,1.5832593254,0.8096175190632858,1
178,0.0236178051944444,0.9626414833157896,0.7545182452105262,0.621076077,0.8661800840166698,1
179,0.0303131194,1.3658291965,0.9789486579545454,0.9148882005454544,0.7882331574374077,1
180,0.02306898956,0.9333084445263158,0.7108338788421052,0.4296301760526315,0.7606715568270331,1
181,0.0195100978066666,1.5392184265714286,1.4693334842857142,1.1896647493809525,0.8758184718155819,1
182,0.0223187896066666,0.98362655625,0.7370483936500001,0.55108140995,0.8120685360930809,1
183,0.0282203066375,0.9158660086666668,0.7499396262857143,0.5482773284285715,0.787957270776846,1
184,0.0231505480117647,0.99663314845,0.7792558999000001,0.608458787,0.8273815118400589,1
185,0.0265125270055555,1.3727262179,1.13792699455,0.9721306011000002,0.877336162036542,1
186,0.0248667335642857,0.93325560955,0.7519149513500001,0.45464862495,0.82420039300103,1
187,0.0204086172235294,0.9596562615714286,0.7172280351904762,0.6158270168095238,0.836132997249713,1
188,0.0375906727857142,1.6540543077999998,1.5558760419,1.3869034733809524,0.8951003991820825,1
189,0.0219215257846153,0.9333280947894738,0.7148288835789474,0.4759457972631579,0.791832828537651,1
190,0.0212089324166666,1.0911282462727272,0.9617159147272728,0.817541643047619,0.8665488835144866,1
191,0.02363624188,0.91324546595,0.72021265925,0.5198956770476191,0.8251176926020484,1
192,0.0310886912117647,1.0371998845,0.92333918795,0.60360416735,0.8083540959543364,1
193,0.0310392768157894,1.3949615597,1.10684306445,1.07069117265,0.8516901468611242,1
194,0.0218787857294117,1.1522674883636363,1.0568092125454545,0.8646691710454545,0.8687160677350912,1
195,0.0326900605666666,1.753025243190476,1.3657810321428572,1.231354590047619,0.7814931389519157,1
196,0.0241169361277777,1.01787681275,0.8160725834999999,0.6412472860499999,0.8659780189990774,1
197,0.0223355795125,0.8809470345263158,0.6528478484736842,0.486650892,0.8391340036262093,1
198,0.0226815841125,0.910100068047619,0.6796756216190476,0.4733272492857142,0.7375675371545427,1
199,0.0286725329111111,1.88003304905,1.5830121786,1.43006530305,0.8753545561462672,1
200,0.0238273605875,1.3477733728571428,1.091481818952381,0.994531592,0.8056735153133168,1
201,0.02219609288125,0.9041111785789472,0.6771692947368421,0.4542101263,0.7797216933840588,1
202,0.020927044717647,1.7248963379523812,1.5648270274285714,1.3138058751904762,0.8284993819168354,1
203,0.032294152315,1.6266092171428572,1.3076329255714283,1.196718722952381,0.8536453903960087,1
204,0.0314494573733333,1.0319491683500002,0.76169496605,0.6104617729,0.8112453129520047,1
205,0.0236158489111111,0.9708269359,0.74941456925,0.58696574855,0.7954827025342447,1
206,0.0213730429470588,0.95640722525,0.7272030055500001,0.5376138822,0.8057135683786812,1
207,0.0224809658571428,0.9801482563684212,0.7650359116315789,0.4414385964736843,0.7285141977083659,1
208,0.0332740143833333,0.9682715085714286,0.7638044979523809,0.638599055047619,0.7811834695801199,1
209,0.02253704973125,0.9627662987894736,0.7448922239473684,0.6772641525263158,0.7817567592202777,1
210,0.0226641566733333,1.35040508115,1.1210949588,0.87579561475,0.7870090626382541,1
211,0.03178096364375,1.08780889525,0.77420190545,0.7742836342,0.770959465131982,1
212,0.0256928028666666,1.33540838785,1.1363017112,0.98509568865,0.8613849424787731,1
213,0.021113998725,1.2250266076190477,1.0016748505238096,0.8239303081500001,0.778460039639234,1
214,0.0257377606777777,1.786761477578947,1.600727050894737,1.2947515043684212,0.7954724474248284,1
215,0.0262711457947368,0.9731938749523809,0.7040129985238095,0.6177281027619047,0.7766529615693913,1
216,0.0227961491941176,0.8455310293333334,0.6281248756666666,0.4891030404761905,0.7353607411719342,1
217,0.0203615365315789,0.8631081750952381,0.6360306598095238,0.5708108970476191,0.7739686498667018,1
218,0.02197145250625,1.4107749721428573,1.0702144277142858,1.100495897190476,0.8342650871250185,1
219,0.0231777309133333,0.90656033475,0.68133897485,0.51445754475,0.7516145227842572,1
220,0.0287295674947368,1.1684774341000002,0.99154687985,0.934029955095238,0.7541646079127101,1
221,0.0218322825142857,1.3681383552,1.1312656507,1.02470108865,0.8687655151500149,1
222,0.0232004561529411,0.9478361158,0.70077916985,0.59655686455,0.7814022416273869,1
223,0.02138067385,1.0811903504761904,0.8158331371904762,0.70885053,0.7399012324613824,1
224,0.0199845323647058,1.41697275615,1.1198535324,1.1253786429,0.778463470805589,1
225,0.0202132608058823,1.0080981112727274,0.7299637361818182,0.7532914657727272,0.7977561355275351,1
226,0.022328271425,0.8086653583333333,0.6284551686666666,0.4671243827222222,0.7249029567171934,1
227,0.0236676830588235,0.8661146162727273,0.6646035530909091,0.5392127958181818,0.7572192312964726,1
228,0.0304166383294117,1.02966044595,0.7801639412,0.74175918405,0.8069356382849273,1
229,0.0221646532875,0.8527494669047619,0.6316957601904762,0.5292080939523809,0.7426156885480041,1
230,0.0247253110411764,0.9815315599,0.7242491126,0.5653747230499999,0.7543568303682344,1
231,0.0215161691529411,0.98868836265,0.73477202065,0.6198246240999999,0.7322138932053364,1
232,0.0211329878125,0.8875304622105262,0.6476984526315789,0.5281070329473684,0.7248054117275757,1
233,0.0230477943562499,0.8931933251,0.6223254413,0.5447344527,0.7156035792346433,1
234,0.0212554556,0.9223626556,0.6495749593,0.649953371,0.7724332561720159,1
235,0.0226439635,0.93839833755,0.64232371445,0.6705780446,0.7713292923026142,1
236,0.01875090426,2.008536300818182,1.6978216197272729,1.657135942818182,0.7433779736412954,1
237,0.02668160689375,1.3768952008095237,1.1686992921428572,1.0144173756666666,0.8083820973014442,1
238,0.0293687475894736,0.99801611325,0.7583485005,0.74729832695,0.8329222397399688,1
239,0.0330385368875,1.2904160838421053,1.0647379099999998,1.045132941157895,0.7575329602292566,1
240,0.0285961111,1.7884825968421054,1.5524579946842103,1.5011316006842106,0.7941132857582562,1
241,0.02104402891875,0.99158442085,0.7565553247500001,0.60159887075,0.8102961573918399,1
242,0.0238487859166666,0.96268031975,0.69980853805,0.5996138335,0.7800837700702581,1
243,0.028177135975,0.9688096132272728,0.7495482480454545,0.6189726103636364,0.750889618756168,1
244,0.0276065254294117,1.3073418506666663,1.040914671857143,0.9177092087619048,0.8028246815221023,1
245,0.0210895311529411,0.9709431131428572,0.7321644510952381,0.611387967952381,0.8467892020400452,1
246,0.0232930936357142,1.4146760755714287,1.2252357886190477,0.972897286809524,0.7812512156139079,1
247,0.01896947889375,0.8823420690476189,0.6613882298571429,0.5446890676666667,0.806806200911658,1
248,0.03292776005,1.8793806915714288,1.6814504871904763,1.6000744476190478,0.8350264015141996,1
249,0.0214754414473684,0.8415752054761905,0.5875600789047619,0.52362272,0.7659543955748408,1
250,0.0202418304928571,0.9403201134,0.6539107859,0.59450087995,0.7311784414184583,1
251,0.0242891784733333,0.9711120431,0.6984315574,0.660226807,0.8359668968380847,1
252,0.02794848743125,1.69524593945,1.5108094394,1.34906160565,0.7351564508092518,1
253,0.0239150756833333,1.0066743978571429,0.7505604567142857,0.6807833202857143,0.7995794719360267,1
254,0.0213657900294117,0.9362187447,0.6754104375,0.6352037475000001,0.7968991949886197,1
255,0.0221940199058823,1.514709280681818,1.2371274545,1.1311974268636364,0.7450641934774938,1
256,0.0396025359388888,2.483644488473684,1.955282128526316,1.985405456578948,0.7994663277117091,1
257,0.0202997481352941,1.3058881344,1.04839597335,1.0405736817000002,0.7932892307227722,1
258,0.0246826609857142,1.1250585173999998,0.83830367905,0.7937669815999999,0.7838780615992464,1
259,0.0252996617099999,0.8712787360500001,0.6651986002,0.40558132685,0.7366062129337299,1
260,0.02092228958125,0.9766331257619048,0.7378398605714286,0.5828172635238096,0.7510851467996066,1
261,0.0242746722117647,1.411903468904762,1.3019922176190477,1.0412771570952382,0.8584828871017497,1
262,0.0219563183285714,0.8196235060999999,0.6004088655,0.4615270749,0.7346607685992541,1
263,0.0205036991611111,1.1126859945263157,0.9207659930526316,0.7639747228947368,0.7925302695334958,1
264,0.0212415549937499,1.7850177064761903,1.564647280190476,1.537160580952381,0.8315903654612583,1
265,0.03206393835,0.8803063118095238,0.7251755818571429,0.4152982675238095,0.750155458410516,1
266,0.0218810210235294,1.5339572529523808,1.337358485,1.172929165,0.820818982462237,1
267,0.0217686101733333,0.9483843916842104,0.7067027828947369,0.5948139821052632,0.8081811002103928,1
268,0.0324236829625,1.4001116751428573,1.292441949952381,0.9841759484761904,0.7792610225473722,1
269,0.02024855301875,1.098938076842105,0.8362913837368421,0.7391824471578947,0.7898435608463561,1
270,0.0231570871611111,1.2403615597619049,0.9466856208095238,0.8698459058095238,0.7932698519359661,1
271,0.0217593819388888,0.8416435516666667,0.6369849045238095,0.4038429388571429,0.7333071364886389,1
272,0.0205047214357142,1.0593818873,0.8719978706499999,0.65016712835,0.8385799258522499,1
273,0.0223747930611111,0.8774629320952381,0.669132112095238,0.5327984094285714,0.7899131758409965,1
274,0.0347644662705882,0.8941480401428572,0.7235180591904762,0.3037418028095238,0.7647686080800103,1
275,0.0200186979857142,0.90607942895,0.6904825718,0.61086733925,0.7595606722421744,1
276,0.0,0.7605642527500001,0.41605729225,0.637220189,0.6703721045903166,1
277,0.0253914892571428,0.7912436480454546,0.4893939914545454,0.6328149138636363,0.7026267844811657,1
278,0.02369652595625,0.7045107029523809,0.3184966807619047,0.6288656876190476,0.7119668736998567,1
279,0.0215845688823529,0.6527347536,0.2442295224,0.6099811623333333,0.7360278318372708,1
280,0.0240084370157894,0.6512593058181818,0.2436760542272727,0.605758813,0.7398908653158958,1
281,0.01679074521,0.6544665693809524,0.2391777371428571,0.6057440212857144,0.7384251709927454,1
282,0.0160171775,0.6454404296111111,0.239159970611111,0.5991797020476191,0.7383548359787172,1
283,0.0199145103882352,0.6815593271904762,0.3220946922857142,0.5917246512857143,0.7225678662738849,1
284,0.02294936022,0.7166825564210526,0.4107328315263158,0.5817486984285714,0.7057119342281815,1
285,0.02089853816875,0.6364380263809524,0.2360294041904762,0.5902902633,0.7420474799677436,1
286,0.0212511982277777,1.1015373044210526,0.8164086412631579,0.94840551315,0.7257732953539761,1
287,0.018883768476923,1.0627505905263157,0.7645897708947369,0.8943745579523809,0.7383005658601265,1
288,0.0250063652388888,1.082986099,0.827947539,0.86686041955,0.7248153220781274,1
289,0.0201748394,0.9322808659,0.6667998522999999,0.67357021,0.7262368247951103,1
290,0.0185860574818181,1.049907424,0.7494076669,0.66996135125,0.7998877882906954,1
291,0.0266566770631578,0.9950480493809524,0.7060892581428572,0.63324256235,0.7716104209629268,1
292,0.02554899118,0.8821162800000001,0.603333110736842,0.5454519092857143,0.7311296695240023,1
293,0.0203635659428571,0.9705323718095238,0.6733494884285715,0.6407681464499999,0.7579232680659406,1
294,0.0195353062625,0.9809711967142856,0.6518141201428571,0.7068634146666666,0.7810390948639734,1
295,0.02651682043125,0.97277635935,0.65965592575,0.6791097759,0.7815286849226868,1
296,0.0166344132266666,0.90066761395,0.5978598266999999,0.5812981185238095,0.7385091758844853,1
297,0.0259950397857142,1.0097443013,0.71697953785,0.7376347806666667,0.8049952952088612,1
298,0.01831904670625,0.9592299865789474,0.6409341018947368,0.6972417604761905,0.8105001214211709,1
299,0.0230272002571428,0.9454051618,0.63784416915,0.6241840421578948,0.778655485221487,1
300,0.0200513263764705,0.9463253956190476,0.6604736078095238,0.56660746485,0.7829706181875569,1
301,0.0285509228714285,1.50543482735,1.1637109129,1.0511303038500002,0.8312640243549231,1
302,0.0223351401533333,0.9670489851,0.65099249775,0.67932968155,0.8154776341212139,1
303,0.0212148349571428,0.8802938524736842,0.6118966372631579,0.5610864385000001,0.7624775955993783,1
